time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-04-21T14:32:13.000Z,59.8584,-151.4049,55.7,1,ml,,,,0.06,ak,ak13489578,2016-04-21T21:51:43.591Z,"14km NNW of Fritz Creek, Alaska",earthquake,1.6,2.4,,,reviewed,ak,ak
2016-04-21T14:28:14.100Z,-3.7285,142.7483,59.22,5.3,mb,,44,4.906,1.37,us,us20005khc,2016-04-21T14:43:46.379Z,"57km N of Ambunti, Papua New Guinea",earthquake,9.2,8.2,0.092,39,reviewed,us,us
2016-04-21T14:25:46.138Z,38.6665,-118.7773,10,1.4,ml,14,86.67,0.203,0.1357,nn,nn00541320,2016-04-22T04:11:08.774Z,"20km NW of Hawthorne, Nevada",earthquake,0.96,2.4,0.42,5,reviewed,nn,nn
2016-04-21T14:17:28.310Z,48.182,-121.6293333,9.19,1.02,ml,9,91,0.2771,0.16,uw,uw61129062,2016-04-26T17:28:59.400Z,"8km SSW of Darrington, Washington",earthquake,0.51,15.74,0.116,3,reviewed,uw,uw
2016-04-21T13:53:42.060Z,-0.3353,-80.523,10,4.2,mb,,159,2.051,0.83,us,us20005kh1,2016-04-21T15:27:30.347Z,"31km NNW of Bahia de Caraquez, Ecuador",earthquake,5.3,2,0.175,9,reviewed,us,us
2016-04-21T13:49:20.870Z,46.0075,-111.4228333,5,1.1,ml,10,84,0.206,0.11,mb,mb80137134,2016-04-21T18:11:34.632Z,"16km NE of Three Forks, Montana",earthquake,0.42,31.61,0.215,3,reviewed,mb,mb
2016-04-21T13:47:57.000Z,63.6985,-148.3986,12,1,ml,,,,0.55,ak,ak13489577,2016-04-21T14:31:34.709Z,"33km ESE of Healy, Alaska",earthquake,0.5,0.3,,,automatic,ak,ak
2016-04-21T13:38:21.000Z,60.2629,-141.3634,0,1.3,ml,,,,0.88,ak,ak13489576,2016-04-21T14:31:31.687Z,"63km ENE of Cape Yakataga, Alaska",earthquake,1.3,0.8,,,automatic,ak,ak
2016-04-21T13:33:49.520Z,12.6577,-89.1655,45.34,4.4,mb,,197,1.025,0.97,us,us20005kgt,2016-04-21T15:50:27.634Z,"93km S of La Libertad, El Salvador",earthquake,5.6,16.1,0.162,11,reviewed,us,us
2016-04-21T13:19:47.000Z,59.1705,-152.116,32.8,2.2,ml,,,,0.61,ak,ak13489572,2016-04-21T13:54:48.366Z,"61km SSW of Homer, Alaska",earthquake,0.5,0.3,,,automatic,ak,ak
2016-04-21T13:18:04.839Z,41.8698,-119.6174,7.2,1.6,ml,5,222.02,0.156,0.1668,nn,nn00541342,2016-04-22T04:11:32.518Z,"69km ESE of Lakeview, Oregon",earthquake,5.33,6,0.27,3,reviewed,nn,nn
2016-04-21T13:11:39.400Z,18.9281,-64.2918,24,3,Md,5,313.2,0.84890794,0.3,pr,pr16112003,2016-04-21T17:30:59.693Z,"66km NNE of Road Town, British Virgin Islands",earthquake,3.6,23.2,0,4,reviewed,pr,pr
2016-04-21T13:09:30.000Z,61.0834,-148.7111,14.8,1.5,ml,,,,0.83,ak,ak13489569,2016-04-21T13:54:50.514Z,"34km N of Whittier, Alaska",earthquake,0.3,0.2,,,automatic,ak,ak
2016-04-21T13:05:54.000Z,64.1491,-148.6927,129.4,1.4,ml,,,,0.41,ak,ak13489567,2016-04-21T13:54:49.486Z,"35km NNE of Healy, Alaska",earthquake,0.6,0.8,,,automatic,ak,ak
2016-04-21T13:04:25.180Z,38.7556667,-122.713,1.56,1.57,md,45,40,0.011,0.08,nc,nc72625425,2016-04-23T05:09:03.166Z,"4km ESE of The Geysers, California",earthquake,0.21,0.3,0.242,18,reviewed,nc,nc
2016-04-21T13:02:04.100Z,18.7975,-67.1498,30,2.8,Md,9,252,0.32968171,0.34,pr,pr16112001,2016-04-21T13:20:24.040Z,"34km N of San Antonio, Puerto Rico",earthquake,1.5,3.9,0,9,reviewed,pr,pr
2016-04-21T13:00:58.000Z,59.7653,-153.119,97.8,2.4,ml,,,,0.51,ak,ak13489563,2016-04-21T13:54:52.048Z,"72km W of Anchor Point, Alaska",earthquake,1.4,0.9,,,automatic,ak,ak
2016-04-21T12:52:25.120Z,38.8408333,-122.8276667,1.81,1.44,md,42,49,0.006505,0.05,nc,nc72625410,2016-04-23T04:09:03.033Z,"9km WNW of Cobb, California",earthquake,0.16,0.22,0.24,14,reviewed,nc,nc
2016-04-21T12:47:00.000Z,61.3826,-140.2011,10.6,1.4,ml,,,,0.42,ak,ak13489410,2016-04-21T13:54:51.237Z,"161km WNW of Haines Junction, Canada",earthquake,0.3,0.4,,,automatic,ak,ak
2016-04-21T12:41:58.271Z,40.6157,-119.4547,0,1.6,ml,5,167.55,0.728,0.1987,nn,nn00541319,2016-04-22T04:12:54.141Z,"7km WNW of Gerlach-Empire, Nevada",earthquake,7.5,,0.22,4,reviewed,nn,nn
2016-04-21T12:31:16.490Z,-0.1661,-80.2336,10,4.4,mb,,90,1.741,1.17,us,us20005kg9,2016-04-21T12:56:33.880Z,"34km SW of Pedernales, Ecuador",earthquake,7,1.9,0.112,23,reviewed,us,us
2016-04-21T12:21:41.280Z,13.0957,50.8478,10,4.5,mb,,55,3.115,0.58,us,us20005kg7,2016-04-21T13:11:06.249Z,"137km N of Bereeda, Somalia",earthquake,6.7,1.9,0.093,34,reviewed,us,us
2016-04-21T11:43:00.360Z,36.3405,-120.009,23.76,2.11,md,50,152,0.1881,0.21,nc,nc72625395,2016-04-26T04:43:02.430Z,"12km NW of Lemoore Station, California",earthquake,0.85,0.5,0.146,29,reviewed,nc,nc
2016-04-21T11:33:59.000Z,65.9109,-149.8872,2.5,1.2,ml,,,,0.59,ak,ak13489408,2016-04-21T11:59:36.796Z,"107km NNE of Manley Hot Springs, Alaska",earthquake,0.3,0.3,,,automatic,ak,ak
2016-04-21T11:26:09.000Z,60.7104,-152.3749,27.9,1.7,ml,,,,0.94,ak,ak13489407,2016-04-21T11:59:38.556Z,"32km NE of Redoubt Volcano, Alaska",earthquake,0.8,0.7,,,automatic,ak,ak
2016-04-21T11:22:38.300Z,36.4589,-96.8842,7.65,2.8,mb_lg,,68,0.32,0.35,us,us20005kfv,2016-04-21T12:10:54.015Z,"15km NNW of Pawnee, Oklahoma",earthquake,1.3,4.3,0.095,29,reviewed,us,us
2016-04-21T11:12:42.000Z,63.0464,-150.9309,123.5,3.4,ml,,,,0.53,ak,ak13489393,2016-04-21T12:00:25.383Z,"90km NNW of Talkeetna, Alaska",earthquake,0.2,0.5,,,automatic,ak,ak
2016-04-21T11:12:32.850Z,38.824,-122.854,2.53,1.27,md,44,57,0.004191,0.05,nc,nc72625380,2016-04-23T02:29:02.855Z,"9km WNW of The Geysers, California",earthquake,0.15,0.24,0.148,14,reviewed,nc,nc
2016-04-21T10:58:30.100Z,38.8053333,-122.8023333,0.85,1.9,md,50,46,0.00609,0.05,nc,nc72625370,2016-04-23T02:55:02.904Z,"5km NW of The Geysers, California",earthquake,0.11,0.13,0.228,28,reviewed,nc,nc
2016-04-21T10:51:09.420Z,35.7551,-97.3554,5,2.5,mb_lg,,42,0.09,0.84,us,us20005kfn,2016-04-21T11:00:19.644Z,"15km NE of Edmond, Oklahoma",earthquake,0.8,1.9,0.102,25,reviewed,us,us
2016-04-21T10:38:04.375Z,40.6975,-119.4942,0,1.4,ml,4,152.26,0.794,0.1241,nn,nn00541315,2016-04-22T04:12:42.463Z,"16km NW of Gerlach-Empire, Nevada",earthquake,9.87,,0.16,4,reviewed,nn,nn
2016-04-21T10:14:00.000Z,63.0385,-151.5588,11.3,4.2,ml,,,,0.63,ak,ak13489226,2016-04-21T15:22:18.040Z,"107km NW of Talkeetna, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-04-21T10:02:36.920Z,38.7553333,-122.6975,0.96,1.27,md,33,58,0.006863,0.07,nc,nc72625360,2016-04-23T00:39:03.600Z,"5km ESE of The Geysers, California",earthquake,0.21,0.15,0.103,9,reviewed,nc,nc
2016-04-21T10:01:59.000Z,63.0357,-151.5778,10.6,3.8,ml,,,,0.64,ak,ak13489210,2016-04-21T15:25:32.040Z,"108km NW of Talkeetna, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-04-21T09:51:42.930Z,38.6555,-122.3593333,8.89,2.46,md,72,66,0.05466,0.14,nc,nc72625350,2016-04-21T19:17:05.427Z,"11km NE of Angwin, California",earthquake,0.2,0.45,0.227,66,reviewed,nc,nc
2016-04-21T09:10:35.832Z,40.629,-119.4928,0,1,ml,3,313.63,0.73,0.1252,nn,nn00541358,2016-04-22T04:12:59.825Z,"11km WNW of Gerlach-Empire, Nevada",earthquake,5.97,,0,1,reviewed,nn,nn
2016-04-21T09:01:26.270Z,38.8053333,-122.8016667,0.88,1.24,md,41,80,0.005625,0.04,nc,nc72625340,2016-04-22T22:53:02.506Z,"5km NW of The Geysers, California",earthquake,0.12,0.18,0.228,11,reviewed,nc,nc
2016-04-21T08:51:26.590Z,36.4765,-89.4598333,4.55,1.91,md,25,99,0.06038,0.07,nm,nm60138066,2016-04-21T13:02:24.530Z,"10km N of Tiptonville, Tennessee",earthquake,0.6,0.38,0.126,9,reviewed,nm,nm
2016-04-21T08:11:24.000Z,61.4992,-151.951,90.4,1.7,ml,,,,0.66,ak,ak13489206,2016-04-21T08:50:51.608Z,"96km NNW of Nikiski, Alaska",earthquake,0.9,0.8,,,automatic,ak,ak
2016-04-21T07:50:58.000Z,60.3926,-156.0814,13.7,3.3,ml,,,,0.89,ak,ak13489200,2016-04-21T08:15:26.600Z,"96km NW of Old Iliamna, Alaska",earthquake,0.4,0.2,,,automatic,ak,ak
2016-04-21T07:35:21.000Z,62.3295,-150.0605,22.6,1.2,ml,,,,0.32,ak,ak13489197,2016-04-21T08:14:34.062Z,"2km ENE of Talkeetna, Alaska",earthquake,0.5,0.3,,,automatic,ak,ak
2016-04-21T07:16:15.000Z,51.5023,-177.5562,34.9,1.4,ml,,,,0.3,ak,ak13489059,2016-04-21T21:07:39.565Z,"58km SE of Tanaga Volcano, Alaska",earthquake,2.1,1.7,,,reviewed,ak,ak
2016-04-21T07:00:56.800Z,36.1007,-96.7347,6.33,3,mb_lg,,47,0.073,0.66,us,us20005kdj,2016-04-21T07:58:01.940Z,"3km WSW of Yale, Oklahoma",earthquake,1.5,6.6,0.061,70,reviewed,us,us
2016-04-21T06:57:11.470Z,38.8223333,-122.8096667,2.57,1.14,md,42,58,0.001107,0.03,nc,nc72625270,2016-04-23T01:04:03.653Z,"6km NW of The Geysers, California",earthquake,0.14,0.23,0.154,14,reviewed,nc,nc
2016-04-21T06:54:06.000Z,61.9281,-144.0565,16.6,1.1,ml,,,,0.39,ak,ak13489057,2016-04-21T07:37:16.010Z,"50km NNE of Chitina, Alaska",earthquake,0.5,0.5,,,automatic,ak,ak
2016-04-21T06:48:52.540Z,-23.0645,-66.2593,234.35,4.4,mb,,41,2.487,1,us,us20005kdd,2016-04-21T07:25:03.561Z,"60km WNW of El Aguilar, Argentina",earthquake,7.4,9.7,0.155,12,reviewed,us,us
2016-04-21T06:27:16.000Z,63.1086,-151.4427,0,2.1,ml,,,,0.76,ak,ak13489050,2016-04-21T07:37:14.863Z,"110km NW of Talkeetna, Alaska",earthquake,0.2,0.2,,,automatic,ak,ak
2016-04-21T06:00:32.080Z,45.5395,-122.6743333,11.55,1.28,ml,12,123,0.08818,0.17,uw,uw61129012,2016-04-26T17:23:00.580Z,"1km N of Portland, Oregon",earthquake,0.47,2.04,0.184,8,reviewed,uw,uw
2016-04-21T05:55:41.970Z,36.5287,-99.0562,5,2.6,mb_lg,,231,0.145,0.43,us,us20005kd7,2016-04-21T06:12:19.746Z,"16km NE of Mooreland, Oklahoma",earthquake,1.9,1.9,0.1,26,reviewed,us,us
2016-04-21T05:38:08.610Z,37.3936667,-118.8861667,3.09,1,md,17,167,0.1611,0.12,nc,nc72625260,2016-04-21T19:30:05.453Z,"29km SSE of Mammoth Lakes, California",earthquake,0.42,4.41,0.069,12,reviewed,nc,nc
2016-04-21T05:30:24.000Z,60.4507,-152.6886,116.2,2.2,ml,,,,0.5,ak,ak13489044,2016-04-21T06:19:52.577Z,"4km SE of Redoubt Volcano, Alaska",earthquake,1.3,1.1,,,automatic,ak,ak
2016-04-21T05:30:21.100Z,37.3901667,-118.9006667,2.7,1.16,md,28,161,0.1719,0.04,nc,nc72625250,2016-04-22T00:24:04.954Z,"29km SSE of Mammoth Lakes, California",earthquake,0.34,1.79,0.164,25,reviewed,nc,nc
2016-04-21T05:17:53.470Z,19.9398333,-155.538,18.52,1.76,md,14,155,0.1395,0.12,hv,hv61236931,2016-04-21T14:13:05.730Z,"16km ESE of Waimea, Hawaii",earthquake,0.68,1.42,0.131,5,reviewed,hv,hv
2016-04-21T05:11:51.000Z,62.0795,-145.115,19.9,1.3,ml,,,,0.71,ak,ak13489042,2016-04-21T05:47:11.251Z,"22km E of Glennallen, Alaska",earthquake,0.3,0.2,,,automatic,ak,ak
2016-04-21T04:58:28.369Z,40.6125,-119.5056,0,1.2,ml,5,183.08,0.711,0.1656,nn,nn00541304,2016-04-22T04:10:38.728Z,"11km WNW of Gerlach-Empire, Nevada",earthquake,4.76,,0.09,3,reviewed,nn,nn
2016-04-21T04:45:24.390Z,34.0405,-116.4051667,7.4,1.43,ml,46,51,0.0314,0.19,ci,ci37552120,2016-04-21T13:17:03.700Z,"9km SSE of Yucca Valley, CA",earthquake,0.21,0.58,0.206,27,reviewed,ci,ci
2016-04-21T04:44:27.770Z,45.037,-111.8625,4.17,1.25,ml,21,58,0.233,0.13,mb,mb80137124,2016-04-21T13:59:20.380Z,"29km SSE of Virginia City, Montana",earthquake,0.29,9.07,0.119,4,reviewed,mb,mb
2016-04-21T04:31:34.950Z,19.4044991,-155.2823334,1.15,1.82,md,15,43,0.007612,0.14,hv,hv61236891,2016-04-21T04:34:43.620Z,"5km WSW of Volcano, Hawaii",earthquake,0.16,0.27,0.43,8,automatic,hv,hv
2016-04-21T04:29:33.010Z,34.3611667,-118.6476667,9.41,1.5,ml,50,46,0.03261,0.25,ci,ci37552112,2016-04-21T15:39:06.712Z,"12km NNW of Chatsworth, CA",earthquake,0.25,0.53,0.11,35,reviewed,ci,ci
2016-04-21T03:25:47.000Z,61.4163,-150.9203,59.7,1.8,ml,,,,0.45,ak,ak13489038,2016-04-21T03:56:47.313Z,"52km WSW of Big Lake, Alaska",earthquake,0.4,0.7,,,automatic,ak,ak
2016-04-21T03:16:38.000Z,63.5474,-147.6521,0,1.7,ml,,,,0.54,ak,ak13489034,2016-04-21T03:56:45.616Z,"67km ENE of Cantwell, Alaska",earthquake,0.2,0.2,,,automatic,ak,ak
2016-04-21T02:43:36.600Z,18.3167,-67.6735,25,2.8,Md,7,313.2,0.55426053,0.72,pr,pr16112000,2016-04-21T04:00:14.198Z,"44km W of Rincon, Puerto Rico",earthquake,5.5,31.6,0,7,reviewed,pr,pr
2016-04-21T02:12:11.030Z,47.2763333,-122.1116667,22.43,1.09,ml,16,95,0.1217,0.15,uw,uw61128912,2016-04-26T16:07:52.210Z,"6km S of Lake Morton-Berrydale, Washington",earthquake,0.36,0.89,0.269,9,reviewed,uw,uw
2016-04-21T02:09:11.860Z,37.993,-77.8276667,3.06,2.01,md,11,73,0.04988,0.13,se,se60025003,2016-04-21T12:30:49.280Z,"15km ESE of Louisa, Virginia",earthquake,0.4,0.9,0.242,6,reviewed,se,se
2016-04-21T02:01:40.970Z,37.6878333,-119.4241667,2.37,1.14,md,13,160,0.2789,0.09,nc,nc72625240,2016-04-21T19:02:05.393Z,"14km ESE of Yosemite Valley, California",earthquake,0.52,3.09,0.131,11,reviewed,nc,nc
2016-04-21T01:50:11.830Z,33.4603333,-116.4826667,6.84,1.24,ml,40,76,0.07888,0.21,ci,ci37552064,2016-04-21T13:18:19.260Z,"21km ESE of Anza, CA",earthquake,0.23,0.71,0.132,25,reviewed,ci,ci
2016-04-21T01:37:27.000Z,61.3298,-152.2889,0,1.5,ml,,,,0.43,ak,ak13488896,2016-04-21T02:08:16.664Z,"89km NW of Nikiski, Alaska",earthquake,0.3,0.5,,,automatic,ak,ak
2016-04-21T01:28:26.280Z,34.3648333,-118.6455,9.82,2.49,ml,48,70,0.03331,0.24,ci,ci37552056,2016-04-21T14:19:57.765Z,"12km SW of Valencia, CA",earthquake,0.27,0.54,0.111,17,reviewed,ci,ci
2016-04-21T01:28:05.030Z,34.3626667,-118.645,8.79,2.58,ml,74,23,0.03165,0.23,ci,ci37552048,2016-04-21T13:53:36.712Z,"12km SSW of Valencia, CA",earthquake,0.17,0.43,0.135,123,reviewed,ci,ci
2016-04-21T01:08:41.000Z,51.6423,-178.4665,2.9,2.1,ml,,,,0.57,ak,ak13488888,2016-04-21T02:42:53.120Z,"35km SW of Tanaga Volcano, Alaska",earthquake,1.8,1.8,,,reviewed,ak,ak
2016-04-21T01:05:07.000Z,61.2243,-147.7969,19.9,2.4,ml,,,,0.76,ak,ak13488883,2016-04-21T02:08:10.007Z,"69km NE of Whittier, Alaska",earthquake,0.3,0.5,,,automatic,ak,ak
2016-04-21T00:48:13.390Z,39.025,-123.051,3.87,1.33,md,23,68,0.02912,0.04,nc,nc72625230,2016-04-26T04:28:04.384Z,"11km W of Lakeport, California",earthquake,0.18,0.21,0.251,13,reviewed,nc,nc
2016-04-21T00:29:40.000Z,60.0278,-152.0312,60.2,1.7,ml,,,,1.18,ak,ak13488749,2016-04-21T01:27:44.178Z,"30km NNW of Anchor Point, Alaska",earthquake,0.8,1.2,,,automatic,ak,ak
2016-04-21T00:28:39.880Z,36.4654,-98.8398,2.53,2.5,mb_lg,,100,0.062,0.25,us,us20005kbe,2016-04-21T01:07:34.016Z,"32km E of Mooreland, Oklahoma",earthquake,2.1,4.1,0.147,12,reviewed,us,us
2016-04-21T00:27:46.000Z,63.199,-150.7463,4.3,1.6,ml,,,,0.46,ak,ak13488746,2016-04-21T01:27:43.244Z,"92km WSW of Cantwell, Alaska",earthquake,0.3,0.3,,,automatic,ak,ak
2016-04-20T23:30:03.950Z,35.0378333,-117.679,-0.82,1.88,ml,36,58,0.1042,0.23,ci,ci37552032,2016-04-21T15:11:56.659Z,"5km NNW of Boron, CA",quarry blast,0.36,31.61,0.134,29,reviewed,ci,ci
2016-04-20T23:23:18.870Z,48.6561667,-121.588,1.54,1.36,ml,5,169,0.1541,0.12,uw,uw61128847,2016-04-26T16:02:31.930Z,"18km N of Rockport, Washington",earthquake,0.68,1.08,0.089,3,reviewed,uw,uw
2016-04-20T23:22:39.540Z,36.4498,-98.7565,1.69,2.5,mb_lg,,52,0.018,0.35,us,us20005kay,2016-04-21T00:28:48.510Z,"31km NW of Fairview, Oklahoma",earthquake,3.5,4.5,0.117,19,reviewed,us,us
2016-04-20T23:20:05.800Z,33.6758333,-116.7203333,14.46,1.03,ml,36,84,0.03881,0.12,ci,ci37552016,2016-04-20T23:47:56.915Z,"7km S of Idyllwild, CA",earthquake,0.16,0.26,0.155,29,reviewed,ci,ci
2016-04-20T23:14:59.100Z,34.361,-118.6468333,8.28,1.62,ml,35,93,0.03194,0.21,ci,ci37552008,2016-04-21T00:04:03.017Z,"12km NNW of Chatsworth, CA",earthquake,0.31,0.5,0.116,51,reviewed,ci,ci
2016-04-20T23:08:20.820Z,46.6396667,-120.5001667,-0.66,2.1,ml,13,102,0.1152,0.34,uw,uw61128842,2016-04-26T16:01:17.698Z,"2km SE of Selah, Washington",chemical explosion,0.99,31.61,0.192,60,reviewed,uw,uw
2016-04-20T23:07:44.000Z,64.9918,-147.3315,0,1.6,ml,,,,0.82,ak,ak13488511,2016-04-20T23:34:25.145Z,"23km NNE of Badger, Alaska",earthquake,0.3,0.4,,,automatic,ak,ak
2016-04-20T23:00:32.580Z,38.8055,-122.8205,3.06,1.29,md,39,109,0.007568,0.04,nc,nc72625195,2016-04-22T23:30:03.571Z,"6km WNW of The Geysers, California",earthquake,0.17,0.28,0.154,10,reviewed,nc,nc
2016-04-20T22:54:29.410Z,44.5711667,-110.3885,2.6,1.57,ml,11,88,0.01016,0.12,uu,uu60146002,2016-04-21T15:51:02.660Z,"37km ENE of Old Faithful Geyser, Wyoming",earthquake,0.4,0.5,0.159,2,reviewed,uu,uu
2016-04-20T22:43:52.970Z,-18.0666,-179.4036,616.43,4.4,mb,,103,2.443,0.69,us,us20005kar,2016-04-20T23:02:22.115Z,"223km SE of Lambasa, Fiji",earthquake,8.7,7.8,0.06,80,reviewed,us,us
2016-04-20T22:31:32.320Z,-0.4688,-80.7967,28.57,4.7,mb,,101,2.251,0.93,us,us20005kaq,2016-04-20T22:49:58.345Z,"44km WNW of Bahia de Caraquez, Ecuador",earthquake,6.6,5.6,0.047,139,reviewed,us,us
2016-04-20T22:21:42.880Z,37.6861667,-119.4156667,14.69,1.24,md,17,153,0.272,0.06,nc,nc72625170,2016-04-26T04:06:03.343Z,"15km ESE of Yosemite Valley, California",earthquake,0.37,1.98,0.179,14,reviewed,nc,nc
2016-04-20T22:21:02.393Z,40.6295,-119.4797,0.6,1.4,ml,5,166.89,0.734,0.2298,nn,nn00541283,2016-04-21T16:44:43.398Z,"10km WNW of Gerlach-Empire, Nevada",earthquake,4.41,9.6,0.14,4,reviewed,nn,nn
2016-04-20T22:17:38.000Z,59.826,-153.0741,94.4,3.1,ml,,,,0.63,ak,ak13488369,2016-04-20T23:00:57.891Z,"69km W of Anchor Point, Alaska",earthquake,0.5,0.4,,,automatic,ak,ak
2016-04-20T22:12:08.000Z,59.7721,-153.1774,102.5,2.9,ml,,,,0.71,ak,ak13488361,2016-04-20T23:00:46.095Z,"75km W of Anchor Point, Alaska",earthquake,0.7,0.5,,,automatic,ak,ak
2016-04-20T22:07:31.150Z,45.0858333,-111.7205,3.5,1.06,ml,7,131,0.27,0.09,mb,mb80137319,2016-04-21T20:17:05.990Z,"29km SE of Virginia City, Montana",quarry blast,0.74,31.61,0.106,4,reviewed,mb,mb
2016-04-20T21:48:20.000Z,61.3296,-146.7754,28.8,1.3,ml,,,,0.28,ak,ak13488242,2016-04-20T22:27:36.475Z,"31km NW of Valdez, Alaska",earthquake,0.8,0.5,,,automatic,ak,ak
2016-04-20T21:30:23.000Z,43.2255,-110.7515,-1.34,1.13,ml,6,122,0.155,0.11,mb,mb80137094,2016-04-20T22:26:42.450Z,"6km SSE of Hoback, Wyoming",earthquake,0.87,1.39,0.183,6,reviewed,mb,mb
2016-04-20T21:30:06.690Z,0.5639,-79.9414,25.77,4.9,mb,,137,1.536,0.75,us,us20005kab,2016-04-20T21:53:13.367Z,"10km ESE of Muisne, Ecuador",earthquake,7.1,5.5,0.05,126,reviewed,us,us
2016-04-20T21:24:47.720Z,47.3338333,-122.0081667,21.36,1.26,ml,10,175,0.1464,0.15,uw,uw61128782,2016-04-24T02:07:09.600Z,"2km N of Black Diamond, Washington",earthquake,1.18,0.79,0.034,3,reviewed,uw,uw
2016-04-20T21:23:07.000Z,63.0417,-151.5395,11.1,1.3,ml,,,,0.87,ak,ak13488241,2016-04-20T21:49:49.178Z,"108km NW of Talkeetna, Alaska",earthquake,0.8,0.5,,,automatic,ak,ak
2016-04-20T21:19:22.860Z,34.4691667,-118.0465,8.86,1.14,ml,22,55,0.05934,0.27,ci,ci37551968,2016-04-21T13:17:47.524Z,"7km ESE of Vincent, CA",earthquake,0.5,0.78,0.327,21,reviewed,ci,ci
2016-04-20T21:13:59.670Z,38.0966,-118.7786,10.6,1,ml,14,173.45,0.033,0.0828,nn,nn00541275,2016-04-21T16:44:37.167Z,"43km ESE of Bridgeport, California",earthquake,2.04,1.4,0.1,2,reviewed,nn,nn
2016-04-20T21:00:43.290Z,48.1431667,-122.4,29.52,1.29,ml,9,108,0.2367,0.18,uw,uw61128777,2016-04-24T02:03:01.250Z,"4km SW of Warm Beach, Washington",earthquake,0.97,1.42,0.081,6,reviewed,uw,uw
2016-04-20T20:55:24.470Z,37.5118333,-112.4583333,5.56,1.16,md,7,155,0.1354,0.26,uu,uu60145977,2016-04-25T04:52:00.870Z,"34km S of Panguitch, Utah",earthquake,0.95,6.67,0.319,4,reviewed,uu,uu
2016-04-20T20:52:53.500Z,44.5683333,-114.3026667,5.44,1.46,ml,10,109,0.265,0.15,mb,mb80137254,2016-04-21T17:57:13.740Z,"9km NW of Challis, Idaho",earthquake,0.74,2.51,0.148,5,reviewed,mb,mb
2016-04-20T20:44:41.420Z,2.3493,96.2217,33.44,4.9,mb,,134,1.705,0.66,us,us20005k9s,2016-04-20T22:12:53.493Z,"22km SW of Sinabang, Indonesia",earthquake,7.5,3.1,0.067,71,reviewed,us,us
2016-04-20T20:44:17.000Z,56.8423,-154.1416,46.2,2.5,ml,,,,0.21,ak,ak13488236,2016-04-26T21:57:26.040Z,"78km S of Larsen Bay, Alaska",earthquake,2.4,2.3,,,reviewed,ak,ak
2016-04-20T20:43:14.870Z,33.4721667,-116.4886667,7.21,1.18,ml,39,47,0.07334,0.17,ci,ci37551944,2016-04-20T20:54:36.350Z,"20km ESE of Anza, CA",earthquake,0.21,0.57,0.144,25,reviewed,ci,ci
2016-04-20T20:41:56.000Z,63.2407,-151.1267,0,1.3,ml,,,,0.79,ak,ak13488234,2016-04-20T21:15:39.937Z,"110km W of Cantwell, Alaska",earthquake,0.4,0.4,,,automatic,ak,ak
2016-04-20T20:33:20.860Z,47.5763333,-122.5598333,21.26,1.35,ml,6,194,0.1569,0.1,uw,uw61128762,2016-04-24T01:58:20.070Z,"2km NNW of Manchester, Washington",earthquake,1.15,1.57,0.218,5,reviewed,uw,uw
2016-04-20T20:16:52.830Z,33.2495,131.4328,8.02,4.5,mb,,130,0.482,0.56,us,us20005k9h,2016-04-20T22:23:41.457Z,"6km WSW of Beppu, Japan",earthquake,4.8,6.3,0.156,12,reviewed,us,us
2016-04-20T20:13:01.640Z,13.0023,-88.7238,61.52,4.5,mb,,152,0.841,1.11,us,us20005k9e,2016-04-20T21:58:10.343Z,"36km SSW of Puerto El Triunfo, El Salvador",earthquake,7.2,8.2,0.045,145,reviewed,us,us
2016-04-20T19:57:09.290Z,35.0303333,-116.9115,2.76,1.81,ml,20,63,0.1698,0.13,ci,ci37551920,2016-04-20T20:44:49.336Z,"18km NE of Barstow, CA",earthquake,0.2,0.89,0.123,26,reviewed,ci,ci
2016-04-20T19:51:32.230Z,35.0308333,-116.9135,2.99,2.74,ml,30,62,0.1696,0.13,ci,ci37551904,2016-04-20T20:44:31.892Z,"18km NE of Barstow, CA",earthquake,0.15,0.64,0.131,139,reviewed,ci,ci
2016-04-20T19:42:46.660Z,36.9546667,-113.516,5.25,1.46,ml,8,208,0.2252,0.17,uu,uu60145957,2016-04-25T03:58:03.000Z,"17km SSE of Saint George, Utah",earthquake,1.21,2.89,0.176,3,reviewed,uu,uu
2016-04-20T19:42:43.130Z,38.519001,-122.4970016,9.76,2.17,md,30,85,0.1351,0.12,nc,nc72625140,2016-04-20T22:56:04.926Z,"2km WNW of Saint Helena, California",earthquake,0.34,0.59,0.1,27,automatic,nc,nc
2016-04-20T19:37:47.360Z,38.7533333,-122.7686667,4.3,1.08,md,10,262,0.04254,0.08,nc,nc71101634,2016-04-22T22:41:02.468Z,"2km SSW of The Geysers, California",earthquake,1.72,2.22,,1,reviewed,nc,nc
2016-04-20T19:36:15.450Z,-12.4881,166.5186,61.33,4.6,mb,,145,3.015,0.83,us,us20005k96,2016-04-20T20:47:03.740Z,"190km NW of Sola, Vanuatu",earthquake,11.5,8.1,0.094,34,reviewed,us,us
2016-04-20T19:35:43.000Z,57.0624,-157.8463,3.8,3.5,ml,,,,1.64,ak,ak13488117,2016-04-26T21:54:16.040Z,"105km NNE of Chignik Lake, Alaska",earthquake,1,1.5,,,reviewed,ak,ak
